datatime,temp,tempmin,tempmax,precip,windgust,winddir,windspeed,dew,humiditymin,humidity,pressure,solarradiation,snow,Temp_Range,feelslike,feelslikemax,feelslikemin,heat_index,Predicted_Health_Risk_Score
2014-05-30,76.64,63.14,89.24,0,11.1847,514.4962,4.697574,10.4,25,42.5,1000.2,6347.2273,0,26.1,78.1756835,90.38893939,79.81447064,68.23688408,8.740414619
2014-05-31,79.16,68.9,91.94,0,13.197946,603.9738,5.816044,14.5,32,50.3,1002.5,6180.5605,0,23.04,80.11815308,98.58590305,77.09559253,72.48597552,9.232048988
2014-06-01,76.46,68.72,85.82,0,9.842536,603.9738,4.250186,15.5,38,58.1,1001.8,3836.11418,0,17.1,78.35827026,90.10409968,76.30000028,74.82516483,8.764642715
2014-06-02,72.68,69.08,76.28,0.0787402,12.30317,559.235,4.921268,17.3,53,73.5,998.1,1436.11226,0,7.2,74.30715967,77.79778723,72.70154032,81.5492453,8.978547096
2014-06-03,65.66,63.5,69.8,1.2992133,11.408394,156.5858,7.82929,17.8,66,95.3,996.2,1463.89006,0,6.3,60.58549716,64.15816377,59.97598786,91.19672013,9.194357872
2014-06-04,73.04,65.66,82.04,0,13.869028,156.5858,9.618842,14.9,49,61.5,995.5,5605.56004,0,16.38,76.27596617,84.76744446,76.71144221,74.67030816,8.970119476
2014-06-05,73.22,68.72,78.98,0,11.1847,156.5858,6.487126,14.3,50,58.8,995,3336.11378,0,10.26,76.59643661,80.57375964,76.19156511,73.42735592,8.862333298
2014-06-06,75.92,65.84,87.98,0,13.645334,559.235,5.368656,15.3,32,58.9,994.8,6750.0054,0,22.14,77.97529506,94.60834502,77.15784588,74.90333276,9.024261475
2014-06-07,74.3,67.46,80.78,0,10.961006,603.9738,5.368656,16.3,49,65.1,994.8,4397.22574,0,13.32,76.57466737,83.49788915,75.16333851,77.40872692,8.913043022
2014-06-08,70.52,66.56,76.1,0,12.750558,559.235,6.71082,16.7,63,75.3,996.7,3283.33596,0,9.54,72.62037394,77.471846,71.98821299,81.11277265,8.997275352
2014-06-09,73.22,65.3,83.66,0,12.079476,648.7126,5.144962,16.8,43,70.8,999.4,4688.89264,0,18.36,75.15553976,89.99426618,74.10379586,80.19572025,8.836958885
2014-06-10,74.48,68,84.74,0.21653555,11.1847,715.8208,4.697574,17.8,43,72,999.5,4219.44782,0,16.74,75.99760851,92.84930006,73.09037524,82.25190905,8.984991074
2014-06-11,68.9,64.94,80.42,0.7480319,12.974252,559.235,4.250186,18,47,87.1,996.4,3077.78024,0,15.48,67.32180996,86.30759078,66.01143896,87.74532151,8.954992294
2014-06-12,70.16,63.14,80.78,0.00393701,14.092722,603.9738,6.263432,15.9,46,73.9,992.4,5711.11568,0,17.64,72.87268279,84.87826475,73.98875037,80.08518112,8.991606712
2014-06-13,70.34,65.12,78.44,0,12.30317,559.235,6.487126,17.4,57,79,993.9,3425.00274,0,13.32,71.40149419,81.06326775,70.58538969,83.3435066,8.935368538
2014-06-14,72.5,64.94,81.86,0,13.42164,603.9738,7.381902,16.7,49,71.6,997.1,6522.22744,0,16.92,74.54904998,86.51642612,73.95715352,80.14311225,8.844671249
2014-06-15,73.76,67.1,83.3,0,12.750558,559.235,7.381902,16.9,42,69.9,996.8,6825.00546,0,16.2,75.6694731,88.96961414,73.86439866,80.05690462,8.847830772
2014-06-16,75.02,66.38,84.2,0,10.961006,603.9738,5.59235,16.7,38,66.4,995.9,5450.00436,0,17.82,76.98384475,89.74506889,75.13136651,78.82460574,8.798800468
2014-06-17,76.1,70.7,87.26,0.13779535,14.54011,559.235,4.250186,18.5,43,71.8,994.7,4277.7812,0,16.56,77.67062297,99.17971991,73.6234361,84.05722592,9.562754631
2014-06-18,75.92,68.9,84.38,0.00393701,14.54011,648.7126,6.71082,18.4,47,71.3,994.4,5363.89318,0,15.48,77.49806929,91.75646584,73.3446615,83.41126926,9.34241581
2014-06-19,72.5,69.44,78.08,0,14.092722,514.4962,7.82929,18.6,61,79.3,996,2505.55756,0,8.64,72.90800406,80.42552148,70.84999399,85.58765246,9.068128586
2014-06-20,75.56,69.26,83.48,0.05905515,7.82929,447.388,3.579104,19.4,48,76.5,997.9,2913.89122,0,14.22,76.69425332,91.39390321,71.7664191,87.35908615,8.91556263
2014-06-21,73.58,67.64,82.76,0.33464585,12.079476,559.235,6.039738,19.3,51,80.9,998,3683.33628,0,15.12,73.66860445,90.96014486,69.62394596,88.29581203,9.033550262
2014-06-22,74.66,68.36,84.2,0.01574804,10.289924,603.9738,4.026492,18.5,52,74.4,997,4291.6701,0,15.84,75.88682711,92.43323025,72.30116154,84.32192228,8.896203995
2014-06-23,69.8,66.92,73.76,0.96456745,14.54011,44.7388,3.131716,19.4,74,91.4,996.2,1838.89036,0,6.84,66.06508793,71.55099225,63.82550738,91.97408555,9.413866997
2014-06-24,73.22,66.92,80.96,0,12.526864,559.235,5.368656,17.7,50,74.6,996.4,5122.22632,0,14.04,74.51658918,85.34754679,72.22416162,82.83793979,8.845110893
2014-06-25,74.84,68.36,84.2,0,10.737312,603.9738,5.144962,18.5,50,74.1,998.4,4311.11456,0,15.84,76.10888393,92.32576703,72.40402738,84.30665476,8.800654411
2014-06-26,75.92,68.36,85.1,0,10.737312,559.235,5.368656,17.6,46,68,997.4,5458.3377,0,16.74,77.67135306,92.17858834,74.26850426,80.84539154,8.79695034
2014-06-27,75.38,69.08,85.1,0,13.645334,603.9738,6.263432,18.9,47,74.8,995.1,5580.56002,0,16.02,76.63194788,94.85120821,72.28541367,85.60539566,9.072659492
2014-06-28,74.84,70.34,83.12,0,18.566602,514.4962,8.500372,18.1,44,71.6,992.8,4733.33712,0,12.78,76.37560804,89.07665596,73.55251471,82.349747,9.497101784
2014-06-29,75.38,69.62,85.64,0,10.737312,648.7126,4.697574,18.1,46,70.3,995.1,3402.7805,0,16.02,77.00860628,94.3252122,73.71930718,81.97317887,9.043416977
2014-06-30,77.54,70.16,86.36,0,12.079476,514.4962,6.039738,18.5,48,68,998.4,5769.44906,0,16.2,79.404587,95.05789326,74.37871363,82.80758638,9.047926903
2014-07-01,78.8,69.98,88.16,0,9.842536,559.235,4.697574,19.1,44,67.8,999.8,4222.2256,0,18.18,80.98440929,99.4341737,74.39414071,84.41073811,9.382403374
2014-07-02,78.26,71.78,87.98,0.80708705,12.750558,514.4962,5.59235,21,50,77.3,997.1,3980.55874,0,16.2,80.67241093,104.4626787,72.81696155,92.9989633,9.528428078
2014-07-03,72.68,70.52,76.46,0.0787402,10.961006,111.847,6.263432,19.9,72,85.5,992,1686.11246,0,5.94,71.50809048,77.35047171,69.2431327,91.00319427,8.9590168
2014-07-04,80.24,70.88,90.14,0,10.06623,559.235,5.368656,18.4,36,62.1,996.5,6180.5605,0,19.26,82.34741716,101.2441673,75.62098562,81.46584155,9.351846695
2014-07-05,78.26,72.14,85.46,0,8.500372,603.9738,4.697574,19.8,56,70.4,1000,3941.66982,0,13.32,80.39205732,93.9355887,74.57026068,85.96937532,9.072101593
2014-07-06,78.26,73.4,85.1,0,10.289924,357.9104,4.697574,18.5,44,65.8,996.5,5202.78194,0,11.7,80.19121651,91.3801722,75.95978909,81.93197743,8.848587036
2014-07-07,80.78,69.44,92.84,0,11.1847,603.9738,5.144962,18.3,27,61.4,995.6,6900.00552,0,23.4,82.96782704,107.9695155,75.67324512,81.60201739,9.282238007
2014-07-08,78.62,74.66,84.74,0.00787402,10.06623,648.7126,4.250186,20.6,60,73,996.7,2308.33518,0,10.08,81.04855918,93.22860333,76.05156169,89.119074,8.888183594
2014-07-09,81.68,78.08,91.4,0.01968505,12.30317,357.9104,4.921268,23.3,58,78.3,992.3,3063.89134,0,13.32,87.62657128,117.1379403,80.39698832,102.4639627,9.558304787
2014-07-10,84.02,76.28,92.48,0,11.855782,648.7126,6.487126,18.7,30,57.9,986,6027.7826,0,16.2,87.00687797,104.4957511,78.23314696,83.1390599,9.28626442
2014-07-11,80.78,73.4,91.04,0,17.89552,514.4962,8.94776,18.6,30,63.4,990.5,7955.56192,0,17.64,83.25064767,104.4208631,76.23299942,83.36956302,9.543514252
2014-07-12,77.54,73.22,85.28,0,11.632088,514.4962,7.158208,20.2,53,74.3,993.8,3743.738057,0,12.06,79.47030656,95.10779438,74.57022718,88.51413704,9.056741714
2014-07-13,77.72,73.4,84.92,0,14.54011,514.4962,7.381902,20,50,73.4,993.2,3743.738057,0,11.52,79.72027197,93.82652693,74.87107461,87.94331823,9.304337502
2014-07-14,79.52,73.04,87.26,0,11.632088,648.7126,7.381902,20.2,48,70.8,997.9,3743.738057,0,14.22,82.27946171,98.65833772,75.03385919,88.48609104,9.371556282
2014-07-15,80.24,75.02,90.14,0,13.645334,648.7126,5.368656,20.3,41,69.4,999.9,3743.738057,0,15.12,83.26300747,105.9291621,76.74601618,88.33561231,9.390577316
2014-07-16,79.88,74.3,89.96,0,12.750558,603.9738,6.039738,19.8,42,68.4,1000,3743.738057,0,15.66,82.5790453,104.7293602,76.25035076,86.693762,9.382487297
2014-07-17,78.62,74.48,85.28,0.00787402,14.316416,514.4962,6.934514,21.1,53,75.9,1001.2,3743.738057,0,10.8,81.21611538,95.79405348,75.50574409,92.19052266,9.425994873
2014-07-18,78.98,72.68,87.08,0.05905515,12.30317,603.9738,5.816044,22.2,57,80.5,1001.5,3743.738057,0,14.4,82.18564636,103.4994144,72.79148468,98.37800642,9.532806396
2014-07-19,80.6,76.46,87.26,0,10.737312,648.7126,5.368656,23,59,79.8,1002.3,3743.738057,0,10.8,85.49857838,103.6709924,77.71403746,101.6162059,9.376709938
2014-07-20,82.22,76.28,91.76,0,12.526864,603.9738,5.816044,22.8,51,75.8,1001.1,3743.738057,0,15.48,88.24523978,116.272657,77.67830206,100.4125299,9.371246338
2014-07-21,81.14,75.92,88.88,0,11.855782,514.4962,6.71082,22,52,73.9,998.7,3743.738057,0,12.96,85.57417639,105.1190981,77.33790175,95.28098173,9.370670319
2014-07-22,78.62,76.28,82.76,0.64960665,15.211192,559.235,9.842536,22.7,69,83.9,996.6,3743.738057,0,6.48,81.67233483,91.88978275,77.14435944,101.8070536,9.468997002
2014-07-23,74.48,71.06,77.36,2.1653555,14.316416,514.4962,7.158208,21.7,63,90,995.4,1647.22354,0,6.3,73.13402876,78.99360363,68.06385463,98.95041508,9.46409893
2014-07-24,71.42,66.38,76.1,1.8897648,8.052984,156.5858,4.47388,20.5,70,92.8,997.1,1894.44596,0,9.72,67.4281216,75.94799825,62.66439359,95.66603866,8.999171257
2014-07-25,81.5,71.78,92.66,2.34252095,18.119214,447.388,6.487126,23.6,51,81.9,994.2,3433.33608,0,20.88,88.01963168,125.6592488,71.56391647,107.2133553,9.719136238
2014-07-26,72.68,69.44,81.14,0.09842525,24.158952,514.4962,14.316416,20,66,86.1,996.9,966.66744,0,11.7,71.3428401,88.02620028,68.14548837,91.54497325,9.702540398
2014-07-27,77,70.52,87.08,0,10.289924,559.235,4.250186,20,45,75,1000.6,4058.33658,0,16.56,78.69432814,100.3837139,72.70530051,88.27534764,9.403547287
2014-07-28,79.88,70.88,88.34,0,11.632088,559.235,4.250186,20.5,40,71.6,998.8,4816.67052,0,17.46,82.9482899,102.0828462,73.73959188,89.99285015,9.325907707
2014-07-29,79.7,74.12,86.18,0,10.06623,514.4962,5.59235,20,47,68.4,999.5,5238.89308,0,12.06,82.30889734,94.80607742,76.1165956,86.39272944,9.094090462
2014-07-30,83.48,77,92.3,0,12.526864,514.4962,4.921268,22.5,51,70.6,1000.6,4277.7812,0,15.3,89.54913918,113.67447,78.76372663,96.5165618,9.380890846
2014-07-31,83.48,78.44,93.92,0.05905515,11.408394,715.8208,4.697574,23.7,53,75.9,1000.2,4425.00354,0,15.48,91.19832429,124.6150226,80.91440722,103.9978976,9.564508438
2014-08-01,86.36,76.46,94.46,0,8.276678,156.5858,5.816044,22,40,63.4,997.7,5022.22624,0,18,93.11735954,114.4281524,78.30908238,93.61741962,9.442576408
2014-08-02,88.52,83.66,96.44,0,14.092722,246.0634,8.724066,21.1,46,55,992.4,4711.11488,0,12.78,93.97798785,112.8975726,85.76713944,87.60501502,9.414228439
2014-08-03,79.7,75.38,86.9,0.5118113,15.65858,156.5858,9.395148,24,55,87.6,987.2,1950.00156,0,11.52,84.52174427,107.2299009,75.15332126,110.1972973,9.765663147
2014-08-04,79.52,76.46,85.28,0.25590565,10.513618,514.4962,4.697574,25.1,74,93,989.3,2005.55716,0,8.82,84.69223831,104.2280374,76.7489046,118.1368231,9.523596764
2014-08-05,79.88,77,84.56,0,10.737312,514.4962,7.158208,24.2,71,87.5,994.2,1891.66818,0,7.56,84.9676998,98.83096027,78.29675201,110.6283513,9.349760056
2014-08-06,75.92,72.5,79.16,0.41338605,10.961006,514.4962,4.921268,23,76,92.4,996.1,1094.44532,0,6.66,75.59666806,83.61451137,69.17667705,105.4921002,9.015302658
2014-08-07,76.46,72.68,80.78,0.00787402,7.381902,603.9738,3.35541,23,75,91.1,996.8,1738.89028,0,8.1,76.91454153,88.06285513,69.87206132,105.3193705,8.814676285
2014-08-08,78.98,71.42,87.08,0,15.434886,156.5858,8.500372,17.8,46,62.3,998.3,5455.55992,0,15.66,80.82576287,94.1962099,75.68552063,80.0269411,9.335997581
2014-08-09,79.7,72.14,88.88,0,16.329662,156.5858,10.289924,14.3,32,48.4,996.3,6208.3383,0,16.74,80.40519758,91.93224322,76.98333981,71.90736055,9.170215607
2014-08-10,74.12,67.28,81.86,1.67322925,20.803542,156.5858,5.816044,19.3,55,79.4,991.1,1850.00148,0,14.58,74.57276229,88.30502802,70.23378951,87.77626127,9.483530998
2014-08-11,74.66,64.94,83.48,0,11.632088,603.9738,4.921268,19.3,54,78.4,992.2,5400.00432,0,18.54,75.36781352,92.02514998,70.9343532,87.69433428,8.785012245
2014-08-12,78.44,72.14,86.72,0,10.961006,603.9738,6.039738,21.2,53,77.8,994.7,4602.78146,0,14.58,81.00602305,100.8361663,72.9642656,93.93505298,9.378583908
2014-08-13,75.56,72.5,80.06,0,10.289924,559.235,4.697574,19.4,58,75.3,998.9,1705.55692,0,7.56,76.79985401,83.7256454,73.81152077,86.29390886,8.941254616
2014-08-14,72.14,70.52,75.56,0.01968505,8.500372,156.5858,4.47388,18.3,69,78.6,999.5,1200.00096,0,5.04,72.76669361,76.49739653,71.63185776,84.66332525,8.974829674
2014-08-15,76.82,69.62,85.28,0,10.06623,603.9738,3.802798,19.4,55,72.9,998.8,3480.55834,0,15.66,78.49866536,94.52176016,72.99835817,86.03439764,9.084553719
2014-08-16,78.98,71.96,89.24,0,11.408394,603.9738,4.026492,20.8,50,73.9,1000.1,4305.559,0,17.28,81.68291257,106.2413187,73.7470194,90.73324458,9.334235191
2014-08-17,75.2,73.22,77,0.1181103,9.395148,156.5858,4.250186,20.5,72,81.1,1002.4,888.8896,0,3.78,75.7211208,78.5373498,73.21995773,91.0814323,8.963035583
2014-08-18,72.14,69.62,75.92,0.45275615,11.1847,156.5858,6.934514,20.4,73,90,999.5,1783.33476,0,6.3,69.44350429,75.8821071,66.54231265,94.26579805,8.97495842
2014-08-19,72.14,68.72,77.54,0.17716545,7.82929,156.5858,3.35541,21.6,76,96.6,1000.2,1213.88986,0,8.82,67.08580753,79.28564249,62.17324154,100.937742,8.975405693
2014-08-20,76.64,72.32,82.4,0.01968505,5.59235,715.8208,2.460634,22.1,64,86,1000.6,1872.22372,0,10.08,77.65773607,91.51214167,70.92980354,99.40004265,8.893479347
2014-08-21,73.58,71.24,76.28,1.83070965,11.632088,715.8208,5.368656,22.4,80,96.5,997,1372.22332,0,5.04,69.83615434,75.96346143,65.62503461,104.2716831,9.017717361
2014-08-22,76.46,71.24,82.76,0.5905515,13.197946,514.4962,6.934514,21.4,62,83.4,1000.5,3766.66968,0,11.52,77.4938243,91.73217776,70.61517632,95.9737364,9.043343544
2014-08-23,77.36,73.04,85.46,0.01968505,9.842536,514.4962,6.039738,21.1,52,79.5,1000.1,3413.89162,0,12.42,79.1803299,97.93076638,73.37961104,93.56527263,9.471193314
2014-08-24,78.08,69.26,87.26,0.00393701,10.06623,648.7126,2.908022,20.5,47,75.5,998.8,4177.78112,0,18,80.3132545,101.1861748,72.10055708,90.706129,9.461821556
2014-08-25,78.62,75.38,83.48,0,10.737312,201.3246,6.71082,20.2,61,71.8,997.4,2341.66854,0,8.1,80.9788868,89.91019967,76.89132928,87.91091635,8.79613781
2014-08-26,77.72,70.88,85.28,0.45275615,10.737312,156.5858,5.59235,19.5,53,71.4,1001.2,3161.11364,0,14.4,79.68656335,93.90882466,73.78732278,86.05005531,8.932118416
2014-08-27,76.28,69.98,83.48,0,8.94776,156.5858,6.263432,17.8,53,66.8,1005.3,4102.78106,0,13.5,78.06486074,88.45343508,74.61895856,80.34913143,8.766512871
2014-08-28,77.18,67.64,87.26,0,10.289924,559.235,4.921268,17.7,41,65.3,1006.3,5113.89298,0,19.62,78.98166475,95.94973136,75.07274555,80.22752834,9.081209183
2014-08-29,77.36,69.8,86.18,0.25590565,11.1847,514.4962,4.026492,19.3,48,71.9,1005.2,3947.22538,0,16.38,79.21199663,96.36988583,73.32473676,85.95147955,9.22887516
2014-08-30,76.28,67.82,87.26,0,9.618842,603.9738,4.250186,18.6,37,71.6,1004.6,4888.8928,0,19.44,77.88577403,99.07473188,73.2265058,84.13141162,9.412622452
2014-08-31,75.38,69.26,84.2,0,6.71082,111.847,3.131716,17.5,46,68.6,1003.6,3383.33604,0,14.94,77.1315157,90.44754034,74.1173815,80.70749819,8.8186903
2014-09-01,75.38,68.72,85.46,0.05905515,11.408394,559.235,3.35541,18.6,49,72.5,1003.9,3777.7808,0,16.74,76.83376785,94.80564652,72.96278405,83.69723056,9.188313484
2014-09-02,73.58,66.74,81.86,0.2362206,12.526864,313.1716,5.59235,17.9,52,73.6,1001.9,2963.89126,0,15.12,74.98713697,86.95579102,72.63085106,82.47830643,8.978935242
2014-09-03,66.38,63.32,69.08,2.26378075,15.882274,156.5858,7.605596,19,92,99.8,993.1,713.88946,0,5.76,57.72787928,60.73199384,56.01474393,94.85577601,9.609136581
2014-09-04,72.32,64.4,81.68,0,12.974252,648.7126,5.59235,18.3,52,79.4,998.3,4761.11492,0,17.28,72.72169245,87.87928777,70.59534986,85.46052985,8.837291718
2014-09-05,74.84,68,84.2,0,12.079476,648.7126,4.697574,18.8,45,76,1002.7,4569.4481,0,16.2,75.88829857,93.01512836,71.6889192,85.87707443,8.819051743
2014-09-06,77.36,68.54,87.44,0,9.618842,603.9738,4.026492,18,39,66.9,1002.1,5141.67078,0,18.9,79.18543458,97.14914708,74.54567052,81.68024432,9.083362579
2014-09-07,77.54,67.64,88.34,0,10.06623,603.9738,3.579104,19.4,43,72.1,998.9,4802.78162,0,20.7,79.45325853,102.3801905,73.07085062,86.41551458,9.382483482
2014-09-08,76.64,69.08,86.36,0,11.1847,603.9738,5.59235,19.6,42,75,997,4797.22606,0,17.28,78.19829456,98.3349361,72.21977397,87.68199047,9.364620209
2014-09-09,73.94,67.82,82.76,0,10.737312,603.9738,4.697574,15.9,36,66.5,997.9,4430.5591,0,14.94,76.20278214,87.03214459,74.72977941,78.00481608,8.765419006
2014-09-10,72.32,62.06,84.02,0,9.171454,603.9738,3.35541,13.8,33,60.6,1000.6,5005.55956,0,21.96,76.13100364,87.71955368,79.55846941,73.95848869,8.694041252
2014-09-11,73.94,63.5,84.56,0,8.052984,805.2984,4.026492,15,40,61.1,1003,4641.67038,0,21.06,76.71133632,88.80175564,78.19571641,74.9008317,8.656292915
2014-09-12,70.34,65.48,79.88,0.00393701,10.961006,514.4962,4.697574,16.4,51,74.9,1003.6,2586.11318,0,14.4,72.65653893,83.3421208,72.39391745,80.76676714,8.914097786
2014-09-13,73.58,65.48,82.94,0,9.171454,111.847,5.144962,14.6,39,60.9,1004.9,4241.67006,0,17.46,76.55951829,86.0255983,76.93981742,74.61354521,8.7079916
2014-09-14,73.4,64.76,83.12,0,10.06623,603.9738,5.144962,14.6,39,60.6,1005.4,4294.44788,0,18.36,76.50891765,86.24185701,77.42533827,74.37689685,8.67825222
2014-09-15,73.58,69.08,81.5,0,9.395148,603.9738,4.921268,15.6,35,64.9,1003.5,3588.89176,0,12.42,76.16313181,84.56696005,74.99455938,76.79776659,8.900593758
2014-09-16,70.34,60.44,80.6,0,10.961006,603.9738,4.697574,8,28,43.8,1005.5,4622.22592,0,20.16,77.05785875,80.70917444,82.14936075,68.05852814,8.75051403
2014-09-17,68.36,63.68,72.68,0,7.158208,648.7126,3.35541,9.9,38,52.3,1006.3,1894.44596,0,9,77.07602486,76.8970253,79.45942477,70.79806423,8.825250626
2014-09-18,69.08,61.16,80.6,0,9.171454,156.5858,4.47388,11.1,32,56.5,1007.6,3825.00306,0,19.44,76.46302721,82.10511881,81.2420538,72.02563765,8.79001236
2014-09-19,70.52,58.82,83.12,0,10.06623,559.235,3.802798,11,26,55,1004.5,4588.89256,0,24.3,76.51055052,85.01439556,84.17245323,71.39611238,8.757053375
2014-09-20,70.88,59.72,82.58,0,8.724066,715.8208,4.47388,10.3,22,52.5,1004.1,5038.89292,0,22.86,76.72145085,83.83993619,83.24509911,70.5265951,8.785733223
2014-09-21,68.36,63.5,78.08,0,7.158208,514.4962,3.131716,12.4,39,61.6,1007.1,2177.77952,0,14.58,75.75924928,79.81377875,78.07572674,73.99312013,8.808499336
2014-09-22,70.52,59,82.22,0,7.605596,111.847,4.47388,11.9,31,57.5,1008.7,4486.1147,0,23.22,76.23495049,84.27673874,83.62699961,72.32266614,8.813993454
2014-09-23,73.4,64.58,84.2,0,8.276678,156.5858,5.59235,11.9,28,52.1,1007,4177.78112,0,19.62,77.06400254,85.85898649,78.84150608,70.64491541,8.65240097
2014-09-24,68.54,64.4,74.84,0.25590565,14.092722,156.5858,5.816044,16.1,51,77.9,999.7,1933.33488,0,10.44,71.06515801,75.65227569,71.37039621,81.69219844,9.132056236
2014-09-25,71.96,63.86,81.86,0,8.276678,648.7126,3.802798,15.2,40,66.9,1003.2,3802.78082,0,18,75.11740875,85.53617836,76.28259737,77.01526025,8.711174011
2014-09-26,69.8,65.48,75.56,0,10.289924,648.7126,5.816044,16.8,60,78.1,1006.3,2225.00178,0,10.08,71.42766101,76.54565889,70.94167478,82.41002461,8.924847603
2014-09-27,70.52,64.94,77.18,0,12.750558,514.4962,5.816044,17.4,57,79,1006.7,2711.11328,0,12.24,71.50527,78.88970129,70.63288243,83.47840328,8.995411873
2014-09-28,71.06,66.56,76.46,0.01968505,6.71082,514.4962,2.460634,18.9,63,85.5,1005.8,1675.00134,0,9.9,69.73617584,77.35047171,67.11851878,88.7615438,8.941884995
2014-09-29,66.92,63.86,69.26,0.6299216,6.039738,648.7126,2.908022,19.2,94,99,1003.7,563.88934,0,5.4,58.79141113,61.44764088,56.89267396,94.74798859,9.073677063
2014-09-30,66.02,59.72,74.66,0,11.408394,156.5858,6.934514,13.4,51,72.5,1006.9,3894.44756,0,14.94,73.20763912,76.10826925,77.84922715,78.89136355,8.994253159
2014-10-01,66.56,58.82,75.92,0,9.618842,514.4962,5.816044,13.1,50,68.6,1006.8,3141.66918,0,17.1,74.40908485,77.64234355,80.74726339,77.11362053,8.960680008
2014-10-02,64.58,62.78,68.18,0.3543309,13.869028,603.9738,4.921268,16.1,76,89,999.7,697.22278,0,5.4,64.76508173,65.91298544,65.03441025,87.18883871,9.032746315
2014-10-03,60.98,56.12,69.44,0,13.197946,603.9738,6.487126,11.3,50,74.3,1002.3,2886.11342,0,13.32,75.57898667,72.53221659,82.08546902,82.79693246,9.018253326
2014-10-04,62.42,52.88,73.4,0,13.42164,156.5858,7.605596,9.1,39,62,1009.6,4336.11458,0,20.52,78.8827383,76.37672373,93.13745794,77.08534896,9.065001488
2014-10-05,62.78,54.5,73.76,0,12.750558,156.5858,6.934514,7.1,33,53.1,1008.6,4500.0036,0,19.26,80.1106384,77.12471439,90.78204252,73.94417607,9.007633209
2014-10-06,61.88,50.9,72.68,0,9.171454,603.9738,3.802798,7.4,34,57,1008.3,4255.55896,0,21.78,80.43785278,76.58235117,97.92543202,75.9382972,8.912514687
2014-10-07,60.98,52.88,72.5,0,12.526864,648.7126,5.368656,9.1,31,64.8,1011.6,3700.00296,0,19.62,79.50836358,75.6583463,92.45450231,79.41210924,8.988565445
2014-10-08,62.06,50,74.48,0,7.82929,603.9738,3.35541,8.4,30,61.5,1011.9,4075.00326,0,24.48,79.34310183,76.96832233,99.71793612,77.23951911,8.922912598
2014-10-09,65.48,54.32,77.72,0,9.618842,603.9738,4.47388,10,32,60.4,1010.4,4205.55892,0,23.4,77.04774596,79.42160179,90.58286243,74.47405098,8.906495094
2014-10-10,66.2,54.5,79.34,0,15.882274,156.5858,8.052984,11.5,45,63.3,1011.6,4197.22558,0,24.84,76.03164561,81.33327946,89.61118971,75.17310738,9.570217133
2014-10-11,66.92,56.48,78.08,0,11.855782,156.5858,6.934514,10.3,37,57.4,1012.9,4333.3368,0,21.6,76.92904182,79.63541538,87.28150575,72.8592239,8.9156847
2014-10-12,70.16,57.02,84.2,0,8.052984,156.5858,4.250186,8.7,22,48.5,1008,4175.00334,0,27.18,76.98926137,85.06638106,86.59969073,69.33521632,8.730507851
